[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5]
[53, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 21, 2, 27, 1, 0, 2, 10, 0, 0, 1, 0, 0, 0, 0, 6, 14, 0, 0, 12, 0, 9, 4, 3, 21]
[42, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7, 8, 39, 0, 0, 0, 6, 0, 0, 1, 0, 0, 4, 4, 15, 9, 1, 0, 2, 1, 7, 6, 1, 74]
[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 4, 2, 0, 3, 1, 0, 1, 2, 1, 1, 7, 0, 2, 4, 1, 0, 0, 1, 1, 31, 26, 0, 24, 0, 3]
[72, 0, 0, 4, 1, 0, 2, 0, 0, 0, 0, 16, 6, 34, 6, 0, 1, 4, 0, 0, 1, 1, 9, 0, 0, 20, 37, 0, 0, 4, 5, 7, 10, 1, 95]
[156, 0, 1, 50, 3, 0, 7, 0, 0, 0, 0, 5, 0, 36, 3, 0, 0, 6, 0, 0, 3, 0, 2, 0, 2, 33, 137, 0, 0, 2, 1, 22, 1, 2, 24]
[8, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 2, 4, 0, 24]
[246, 0, 0, 6, 1, 1, 1, 0, 0, 0, 0, 3, 1, 60, 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 3, 64, 100, 0, 1, 6, 1, 30, 2, 0, 35]
[15, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 2, 0, 0, 6]
[10, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 4, 2, 2, 3, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 2, 3, 7, 4, 0, 5]
[63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 38, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 6, 0, 0, 0, 0, 3, 1, 2, 1]
[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 7, 0, 0, 3]
[55, 0, 0, 7, 1, 0, 7, 0, 0, 0, 0, 0, 1, 16, 2, 0, 1, 8, 0, 0, 0, 0, 2, 2, 3, 26, 69, 0, 3, 0, 1, 10, 1, 1, 36]
[18, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 2]
[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 2]
[11, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 3, 13, 1, 35]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4]
[23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 5, 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 7, 3, 1, 1, 3]
[11, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 7]
[452, 1, 5, 10, 15, 0, 9, 0, 2, 1, 1, 14, 17, 88, 6, 0, 2, 48, 0, 0, 4, 1, 3, 0, 7, 41, 278, 1, 1, 2, 9, 26, 9, 5, 63]
[28, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 16, 3, 7, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 5, 3, 0, 0, 0, 0, 0, 17, 0, 2, 19]
[24, 0, 0, 1, 1, 1, 0, 0, 0, 1, 2, 1, 0, 11, 0, 0, 4, 5, 1, 2, 1, 2, 5, 4, 4, 6, 12, 0, 0, 4, 0, 1, 1, 0, 6]
[16, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4]
[44, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 8, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 3]
[36, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 0, 1, 1, 0, 2, 1, 0, 15]
[0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 4, 1, 1, 0, 0]
[0, 4, 1, 0, 0, 0, 0, 0, 1, 0, 2, 12, 6, 2, 0, 0, 0, 48, 0, 0, 1, 0, 1, 1, 2, 13, 0, 0, 1, 2, 1, 0, 9, 0, 11]
[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1]
[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 4]
[0, 17, 0, 0, 0, 2, 0, 0, 6, 1, 1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 1, 3, 6, 0, 0, 1, 0, 0, 0, 1, 3, 1, 26, 2, 22]
[0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 13, 0, 0, 0, 1, 0, 0, 8, 0, 6]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 1, 0, 8, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 17, 0, 3]
[0, 29, 4, 0, 0, 2, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 2, 6, 1, 0, 1, 0, 16, 0, 1, 2, 0, 0, 0, 1, 4, 0, 6, 3, 3]
[0, 35, 0, 1, 0, 0, 0, 0, 1, 1, 0, 11, 2, 3, 0, 0, 2, 0, 0, 0, 0, 4, 4, 0, 3, 4, 0, 1, 0, 1, 5, 0, 4, 1, 9]
[1, 10, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 3, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 7, 0, 1, 1, 0, 1, 2, 1, 7, 12]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 3, 0, 4, 4, 5]
[0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2]
[0, 7, 1, 0, 1, 1, 0, 0, 1, 1, 0, 7, 1, 4, 3, 0, 0, 5, 1, 0, 0, 0, 6, 2, 0, 8, 2, 0, 0, 1, 0, 2, 5, 1, 7]
[0, 10, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10, 3, 1, 0, 0, 2, 2, 0, 1, 1, 2, 0, 0, 0, 5, 0, 1, 0, 2, 0, 6, 21, 0, 19]
[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 14, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 2]
[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 6, 0, 7]
[0, 4, 1, 0, 1, 0, 0, 0, 2, 1, 0, 6, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 30, 0, 1, 0, 1, 1, 2, 11, 1, 17]
[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 7, 0, 0, 0, 2, 0, 1, 2, 3, 5]
[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 9]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 2, 0, 2]
[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 13, 1, 0, 2]
[0, 26, 2, 0, 0, 0, 0, 0, 3, 0, 4, 26, 3, 22, 0, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 0, 2, 0, 38]
[0, 23, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 6, 1, 13, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 8, 0, 0, 0, 2, 1, 0, 3, 0, 7]
[0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]
[0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3]
[0, 28, 0, 0, 0, 4, 0, 0, 0, 1, 0, 6, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 2, 5, 0, 9]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 2, 0, 1, 0, 7, 2, 0, 6]
[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 12, 0, 3, 0]
[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 3]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 5, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 5, 0, 8, 1, 0, 7]
[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 256, 0, 0, 3, 10, 0, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 5, 1, 2, 7, 0, 15]
[2, 15, 1, 1, 1, 0, 1, 0, 2, 1, 7, 5, 2, 1, 0, 0, 2, 2, 0, 0, 1, 0, 6, 1, 1, 37, 2, 0, 0, 2, 2, 7, 10, 30, 42]
[2, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 41, 4, 33, 1, 0, 0, 46, 0, 0, 0, 0, 7, 1, 0, 23, 0, 1, 0, 9, 0, 16, 11, 3, 14]
[0, 6, 0, 0, 0, 1, 0, 0, 0, 1, 1, 5, 8, 39, 0, 14, 14, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 0, 22, 6, 0, 51]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
[0, 1, 0, 4, 1, 1, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 0, 2, 2]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 5, 18, 6, 0, 0, 0, 0, 0, 0, 6, 4, 0, 1, 7, 0, 0, 0, 3, 7, 3, 10, 2, 25]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2]
[0, 16, 0, 0, 1, 1, 1, 0, 1, 0, 0, 19, 11, 3, 0, 0, 13, 5, 0, 1, 0, 0, 6, 0, 1, 10, 1, 0, 0, 2, 1, 1, 20, 0, 27]
[3, 464, 39, 7, 12, 62, 3, 9, 66, 117, 78, 200, 204, 287, 34, 6, 81, 113, 33, 58, 40, 143, 504, 60, 21, 738, 20, 8, 12, 82, 526, 56, 435, 194, 825]
[0, 3, 6, 0, 0, 1, 1, 0, 0, 0, 0, 26, 21, 0, 2, 0, 0, 1, 0, 3, 1, 0, 18, 1, 0, 110, 2, 0, 0, 2, 2, 28, 13, 56, 13]
[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 6, 0, 0, 0, 0, 0, 3, 1, 0, 5]
[1, 6, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 3]
[0, 64, 7, 0, 0, 0, 0, 0, 0, 0, 2, 8, 18, 3, 0, 2, 8, 4, 0, 0, 7, 3, 1, 7, 0, 3, 0, 1, 0, 5, 1, 0, 18, 0, 19]
[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0]
[0, 4, 0, 0, 1, 0, 0, 0, 12, 3, 1, 3, 1, 0, 0, 0, 9, 2, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 0, 3, 0, 2, 0, 3]
[0, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 2, 1, 2, 0, 7]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]
[0, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 1, 0, 1, 8, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 3, 4, 0, 15]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 4]
[1, 531, 6, 0, 2, 62, 0, 1, 27, 6, 23, 86, 32, 12, 6, 1, 18, 20, 6, 1, 9, 16, 13, 12, 16, 55, 1, 1, 0, 16, 40, 28, 185, 24, 266]
[1, 23, 0, 0, 0, 2, 0, 0, 0, 0, 1, 6, 1, 2, 0, 0, 3, 1, 1, 0, 1, 0, 1, 0, 10, 15, 0, 1, 0, 0, 1, 1, 19, 0, 24]
[0, 1, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 2, 1, 0, 0, 0, 0, 5, 0, 4, 2, 1]
[1, 7, 1, 0, 2, 1, 2, 0, 2, 0, 6, 7, 5, 2, 1, 0, 1, 4, 0, 3, 0, 2, 9, 2, 2, 67, 2, 0, 1, 4, 5, 6, 9, 18, 24]
[0, 3, 8, 1, 1, 2, 0, 0, 4, 1, 0, 12, 15, 3, 1, 0, 4, 11, 3, 0, 0, 3, 9, 0, 3, 28, 8, 0, 0, 2, 1, 0, 27, 15, 20]
[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5]
[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4]
[0, 9, 0, 0, 0, 2, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
[0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 0, 3]
[0, 8, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 0, 0, 4, 3, 2, 8]
[1, 0, 42, 1, 0, 0, 0, 5, 0, 1, 0, 37, 22, 1, 0, 0, 0, 13, 0, 1, 0, 0, 2, 2, 9, 8, 0, 0, 0, 3, 1, 2, 18, 0, 29]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 4, 2, 2, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 5, 1, 1, 8]
[0, 0, 34, 2, 0, 0, 6, 0, 0, 0, 0, 4, 2, 1, 3, 0, 0, 26, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 3, 2, 0, 2, 3, 0, 13]
[0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5, 4, 0, 19]
[0, 0, 28, 0, 0, 0, 0, 0, 1, 0, 0, 4, 21, 1, 0, 0, 2, 5, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 10, 0, 12]
[0, 1, 42, 0, 0, 0, 3, 2, 0, 0, 1, 5, 37, 0, 5, 1, 0, 11, 0, 1, 0, 0, 1, 1, 0, 3, 0, 3, 4, 0, 0, 3, 1, 0, 13]
[0, 0, 10, 0, 0, 0, 1, 0, 1, 0, 1, 11, 13, 2, 2, 0, 0, 1, 0, 0, 0, 1, 5, 0, 0, 3, 0, 0, 0, 4, 1, 4, 1, 0, 12]
[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 4, 0, 1]
[1, 5, 422, 0, 0, 2, 8, 8, 16, 2, 2, 46, 321, 10, 29, 6, 5, 67, 0, 1, 4, 5, 24, 11, 3, 10, 4, 8, 46, 10, 15, 23, 9, 0, 124]
[0, 5, 120, 0, 2, 3, 0, 1, 0, 1, 6, 17, 31, 0, 7, 2, 2, 12, 0, 0, 4, 2, 2, 3, 2, 2, 5, 4, 4, 18, 3, 14, 4, 0, 26]
[0, 0, 58, 1, 0, 1, 0, 0, 2, 0, 0, 2, 25, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 1, 5, 6, 4, 1, 16]
[0, 0, 14, 0, 0, 0, 0, 0, 2, 0, 0, 2, 13, 3, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 5, 0, 0, 5]
